INSERT INTO names (ID,name,type,gender) VALUES (0, Джон, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2546, Бана, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2547, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2548, Мэри, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (2549, Мэри, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (2550, Карим, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2551, Карим, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2552, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2553, Холмс, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2554, Мэри, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (2555, Алекс, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2556, Гэбриел, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2557, Эйджей, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2558, Розамунд, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2559, Розамунд, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2560, Мэри, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (2561, Мэри, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (2562, Мэри, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (2563, Джон, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2564, Эйджей, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2565, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2566, Холмс, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2567, Алекса, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (2568, Эйджей, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2569, Эйджей, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2570, Эйджей, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2571, Аммо, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2572, Аммо, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2573, Аммо, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2574, Аммо, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2575, Аммо, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2576, Мэри, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (2577, Эйджей, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2578, Аммо, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2579, Амо, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2580, Аммо, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2581, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2582, Смоллвуд, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2583, Омена, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (2584, Иду, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (2585, Роза, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (2586, Любовь, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (2587, Лангдэйл, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2588, Порлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2589, Любовь, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (2590, Мэри, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (2591, Хадсон, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2592, Молли, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (2593, Мэри, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (2594, Джон, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2595, Аммо, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2596, Аммо, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2597, Мэри, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (2598, Смолвуд, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2599, Мэри, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (2600, Вигмор, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2601, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2602, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2603, Вивиан, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2604, Шерлока, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2605, Холмса, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2606, Холмс, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2607, Мэри, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (2608, Джон, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2609, Мэри, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (2610, Мэри, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (2611, Мэри, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (2612, Мэри, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (2613, Джон, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2614, Мэри, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (2615, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2616, Мэри, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (2617, Мэри, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (2618, Мэри, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (2619, Ватсон, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2620, Мэри, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (2621, Мэри, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (2622, Джоном, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2623, Шерринфордом, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2624, Хадсон, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2625, Хадсон, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2626, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2627, Мориарти, фам, мж);
INSERT INTO names (ID,name,type,gender) VALUES (2628, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2629, Джона, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2630, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2631, Джон, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2632, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2633, Джона, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2634, Ватсона, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2635, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2636, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2637, Нотабеноиде, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2638, Джон, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2639, Прошу, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2640, Джон, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2641, Меня, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2642, Шерлоком, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2643, Холмсом, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2644, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2645, Холмс, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2646, Смит, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2647, Смит, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2648, Иван, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2649, Иван, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2650, Фэйт, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (2651, Фэйт, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (2652, Фэйт, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (2653, Фэйт, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (2654, Холмс, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2655, Прошу, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2656, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2657, Меня, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2658, Кальвертон, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2659, Смит, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2660, Холмс, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2661, Шерлока, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2662, Шерлока, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2663, Шерлока, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2664, Меня, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2665, Прошу, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2666, Мило, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2667, Прошу, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2668, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2669, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2670, Шерлоком, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2671, Шерринфордом, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2672, Шерринфорд, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2673, Калвертон, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2674, Смит, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2675, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2676, Холмс, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2677, Фэйт, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (2678, Смит, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2679, Санта, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2680, Клаус, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2681, Уинстон, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2682, Черчилль, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2683, Наполеон, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2684, Бонапарт, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2685, Наполеон, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2686, Элвис, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2687, Прошу, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2688, Фэйт, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (2689, Фэйт, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (2690, Шезер, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2691, Бейкер, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2692, Джон, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2693, Хадсон, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2694, Меня, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2695, Из, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (2696, Холмс, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2697, Из, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (2698, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2699, Калвертон, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2700, Смит, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2701, Смита, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2702, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2703, Твиттере, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2704, Джон, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2705, Мэри, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (2706, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2707, Холмс, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2708, Джон, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2709, Ватсон, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2710, Молли, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (2711, Прошу, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2712, Джон, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2713, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2714, Холмс, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2715, Джон, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2716, Прошу, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2717, Джон, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2718, Ватсон, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2719, Калвертон, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2720, Смит, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2721, Эм, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (2722, Холмс, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2723, Холмс, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2724, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2725, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2726, Хадсон, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2727, Джон, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2728, Джон, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2729, Молли, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (2730, Хупер, фам, жен);
INSERT INTO names (ID,name,type,gender) VALUES (2731, Молли, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (2732, Хупер, фам, жен);
INSERT INTO names (ID,name,type,gender) VALUES (2733, Эмм, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (2734, Прошу, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2735, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2736, Молли, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (2737, Молли, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (2738, Эмм, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (2739, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2740, Эмм, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (2741, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2742, Молли, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (2743, Хадсон, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2744, Джон, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2745, Джон, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2746, Христа, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2747, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2748, Молли, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (2749, Холмс, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2750, Холмс, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2751, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2752, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2753, Холмс, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2754, Калвертона, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2755, Холмс, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2756, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2757, Холмс, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2758, Калвертон, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2759, Калвертон, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2760, Холмс, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2761, Холмс, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2762, Холмсу, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2763, Шерлоку, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2764, Джон, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2765, Ватсон, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2766, Ватсон, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2767, Холмс, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2768, Шерлока, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2769, Шерлока, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2770, Холмса, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2771, Ватсона, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2772, Холмс, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2773, Блессингтона, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2774, Блессингтон, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2775, Дреарклифе, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2776, Джон, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2777, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2778, Джон, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2779, Эмм, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (2780, Холмс, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2781, Смит, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2782, Корниш, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2783, Дабы, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (2784, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2785, Холмс, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2786, Королева, фам, жен);
INSERT INTO names (ID,name,type,gender) VALUES (2787, Шерлоку, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2788, Холмсу, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2789, Ватсону, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2790, Генри, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2791, Говард, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2792, Холмс, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2793, Смит, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2794, Сахид, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2795, Сахид, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2796, Сахид, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2797, Генри, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2798, Холмсу, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2799, Суини, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2800, Тодд, имя, мж);
INSERT INTO names (ID,name,type,gender) VALUES (2801, Ватсон, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2802, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2803, Фэйт, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (2804, Фэйт, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (2805, Фэйт, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (2806, Бэйкер, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2807, Фэйт, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (2808, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2809, Холмс, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2810, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2811, Холмс, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2812, Бэйкер, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2813, Эмм, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (2814, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2815, Меня, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2816, Холмс, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2817, Фейт, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2818, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2819, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2820, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2821, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2822, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2823, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2824, Чарльза, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2825, Магнуссена, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2826, Гарольд, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2827, Чорли, имя, мж);
INSERT INTO names (ID,name,type,gender) VALUES (2828, Смит, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2829, Шерлока, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2830, Холмса, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2831, Ватсон, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2832, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2833, Калвертон, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2834, Смит, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2835, Грэг, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2836, Прошу, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2837, Ватсон, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2838, Ватсон, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2839, Машина, фам, жен);
INSERT INTO names (ID,name,type,gender) VALUES (2840, Шерлоке, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2841, Хадсон, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2842, Шерлока, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2843, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2844, Калвертоне, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2845, Смите, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2846, Санты, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2847, Клауса, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2848, Шерлоком, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2849, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2850, Холмс, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2851, Хадсон, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2852, Хадсон, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2853, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2854, Шерлока, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2855, Шерлока, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2856, Джон, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2857, Тише, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2858, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2859, Холмс, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2860, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2861, Джона, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2862, Ватсона, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2863, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2864, Джон, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2865, Холмс, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2866, Прошу, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2867, Джон, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2868, Мэри, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (2869, Джон, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2870, Ватсон, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2871, Джона, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2872, Джона, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2873, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2874, Холмс, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2875, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2876, Корниш, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2877, Холмс, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2878, Прошу, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2879, Молли, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (2880, Джон, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2881, Идите, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2882, Джон, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2883, Мэри, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (2884, Мэри, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (2885, Ирэн, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (2886, Джон, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2887, Джон, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2888, Харвестер, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2889, Хай, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (2890, Хай, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (2891, Уиком, имя, мж);
INSERT INTO names (ID,name,type,gender) VALUES (2892, Хай, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (2893, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2894, Мэри, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (2895, Мэри, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (2896, Джон, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2897, Ватсон, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2898, Молли, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (2899, Джон, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2900, Шерлок, имя, муж);
